scorer,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000,DLC_resnet50_AppleMachineJan6shuffle1_10000
bodyparts,left_top,leftt_top,left_top,leftt_bottom,left_bottom,left_bottom,right_top,right_top,right_top,right_bottom,right_bottom,right_bottom
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
982,341.8450595,156.2435374,0.987373233,333.7572889,411.2302638,0.999760151,514.7505858,154.7768627,0.99970901,510.7008362,405.1360092,0.99936676
983,338.4311726,155.8321762,0.994564354,333.7580109,411.2395875,0.999759793,514.7513456,154.7863517,0.999709427,510.7073689,405.121313,0.999368668
984,337.5983841,156.1165198,0.993987799,333.7908936,411.2486714,0.999758005,514.8862187,154.7460272,0.999711931,510.7029576,404.7677012,0.999353647
985,329.9295526,155.1501277,0.993084908,333.8364959,411.1536409,0.999759674,514.8426236,154.7063645,0.999703526,510.858161,404.6919577,0.999354243
986,334.1089535,156.8594618,0.993347168,333.84234,411.1422212,0.999758601,514.840717,154.707392,0.999703467,510.8593354,404.6683376,0.999368608
987,330.1324353,155.2515435,0.995186865,333.9447556,411.1004256,0.999760985,514.827844,154.6912555,0.999701142,510.8448329,404.651319,0.999356031
988,329.9186697,155.089189,0.99653846,334.0068603,411.0928156,0.999756694,514.8267549,154.7614427,0.999706984,510.7757897,404.6490918,0.999340296
989,328.9815822,155.6488216,0.998760581,333.8220749,411.1687928,0.999746323,514.7294357,154.8175069,0.999683022,510.5665731,404.7560953,0.999312878
990,328.9977031,155.6436002,0.998809099,333.7699709,411.1918569,0.99974668,514.7296962,154.816489,0.999683022,510.5785551,404.7536894,0.999311209
991,329.1726665,155.94258,0.998707533,333.776474,411.2111878,0.999751568,514.7337438,154.8247859,0.999683738,510.5255928,404.7596202,0.999313831
992,329.532176,156.0627061,0.998530149,333.7251124,411.3491564,0.999755859,514.7500117,154.8515288,0.999683738,510.7438197,404.6631353,0.999352813
993,328.9357481,156.1430011,0.999201238,333.7148023,411.2261884,0.999726772,514.9373088,154.872703,0.999696195,510.5779924,404.8265896,0.999428749
994,328.9036856,156.1288844,0.999209464,333.7387409,411.2253577,0.999725938,514.9297689,154.8676242,0.99969703,510.5519209,404.7155433,0.999380767
995,328.4594469,156.6600088,0.999483585,333.7081265,411.2482926,0.999728024,515.0992086,154.7313732,0.999659061,510.5676594,404.790804,0.999421954
996,328.5352421,156.5795565,0.999466062,333.6600842,411.1777675,0.999721646,515.0969656,154.9496237,0.99969542,510.5691142,404.7994071,0.999411345
997,328.2510672,157.0912622,0.999585867,333.7014618,411.321642,0.999740362,515.0494171,154.8980324,0.999696016,510.7993169,405.2490153,0.999362588
998,328.1809316,157.151372,0.999613643,333.6872201,411.3558845,0.999742687,515.0471867,154.9029322,0.999696255,510.7692866,405.2418059,0.999346256
999,328.0883331,157.1318874,0.999619126,333.7295041,411.2950095,0.999756813,515.0840142,154.9081433,0.999691367,510.7762966,405.1923307,0.999437034
1000,328.1971207,157.3218833,0.99958694,333.7538652,411.2935162,0.999754548,515.0483614,154.7477698,0.999673665,510.9474096,405.14645,0.99958384
1001,328.1413174,157.4323622,0.999629855,333.6543241,411.3313575,0.999760866,515.0151112,154.6327001,0.9996562,510.6113987,405.088642,0.999517918
1002,328.1811342,157.3441969,0.999615788,333.6635838,411.3148556,0.999759376,514.9926199,154.6160678,0.999652386,510.5984383,405.1167055,0.999530554
1003,328.2539973,157.3546133,0.999613404,333.6597075,411.3241934,0.999759436,514.9729707,154.5977348,0.999652743,510.2338095,405.1806533,0.999436617
1004,328.4724021,157.4645809,0.999563575,333.6733294,411.3554329,0.999753952,514.6432256,154.6846507,0.999655604,510.1173358,405.1430626,0.999405086
1005,328.4403243,157.4408599,0.999564826,333.7256837,411.2513885,0.99976784,514.5099537,154.8777463,0.999652267,509.897038,405.3549918,0.999357402
1006,328.4497628,157.4712623,0.999569833,333.7224674,411.2504564,0.999768257,514.5093793,154.878023,0.999652267,510.0951624,405.4142551,0.999417365
1007,328.4018126,157.487836,0.999568939,333.7850547,411.2368627,0.999770761,514.5093232,154.8793216,0.999652505,509.8141932,405.3684562,0.999317288
1008,328.3835506,157.4742738,0.999570131,333.7663264,411.2737756,0.999773443,514.4953781,154.7589455,0.999651074,510.0596638,405.326861,0.999453664
1009,328.3566246,157.471216,0.999582887,333.7090359,411.2528985,0.999771118,514.4868991,154.7962978,0.999653935,510.2769613,405.4011075,0.999489903
1010,328.325285,157.5050399,0.999603152,333.70542,411.2488343,0.999771297,514.4855132,154.799148,0.999653995,510.5085144,405.3617597,0.999554098
1011,328.308722,157.5221926,0.999586523,333.7041011,411.2466925,0.999771357,514.526197,154.8073812,0.999653578,510.5085597,405.3617504,0.999553919
1012,328.3307199,157.6102985,0.999594569,333.6865482,411.2928513,0.999776959,514.5804462,154.7651442,0.999654531,510.5378423,405.4752132,0.999592066
1013,328.2822404,157.5969232,0.999616921,333.6341629,411.208192,0.999770045,514.5448732,154.7899996,0.999658704,510.5246964,405.5376308,0.999573708
1014,328.2770872,157.5834334,0.999615371,333.5997238,411.2216025,0.99976778,514.5460943,154.8014231,0.999658465,510.5977068,405.5081099,0.999584079
1015,328.2255077,157.5717013,0.999621034,333.6116223,411.2198985,0.999768496,514.5536846,154.7979152,0.999658704,510.5461912,405.5838286,0.999590814
1016,328.2118154,157.5786414,0.999617219,333.6653771,411.2726521,0.999770641,514.5814065,154.7530022,0.999653101,510.9490914,405.3834375,0.999647021
1017,328.2134376,157.5648009,0.999614,333.7515979,411.2848098,0.999776959,514.6036721,154.8149689,0.999656916,510.9939609,405.4670674,0.9996593
1018,328.2119031,157.5569692,0.999615312,333.740562,411.2796924,0.999777257,514.5787157,154.8219864,0.999655068,511.0213156,405.439872,0.999661446
1019,328.2480741,157.5821847,0.999627352,333.7468662,411.2526429,0.999775171,514.7547415,154.7968885,0.999662399,511.0201135,405.4087532,0.999677002
1020,328.9819827,156.2956176,0.999661744,333.8628635,411.1128274,0.999798596,514.5200417,154.361503,0.999614894,510.3949156,406.0232198,0.99971813
1021,328.7895288,156.4635653,0.999670923,333.862226,411.1099749,0.999797821,514.5639157,154.3299651,0.999617755,510.6304851,406.0411048,0.99973619
1022,328.8353009,156.4101076,0.999677181,333.8509312,411.1060301,0.99979794,514.4585681,154.4333839,0.999663472,510.6337872,406.0401399,0.999736071
1023,328.7410765,156.366241,0.999676883,333.9211469,411.0551992,0.999792278,514.4597387,154.4312246,0.999664187,510.9696293,405.9158661,0.999746561
1024,328.9291968,156.2606659,0.999668479,333.9599094,410.9446795,0.999790251,514.4388182,154.4261539,0.999665022,510.9485936,405.9401468,0.999741375
1025,328.8873167,156.1788435,0.999644518,333.9557333,410.976357,0.999792337,514.512356,154.3057048,0.999668837,510.9095597,405.9800974,0.999722302
1026,328.0559597,157.4076793,0.999629438,333.9745994,410.9823605,0.999792874,514.190383,154.4244593,0.999668479,510.8983593,405.88225,0.999712467
1027,328.0684257,157.3837602,0.999638259,333.9841056,410.9859911,0.999792337,514.1891419,154.4288398,0.999668002,510.9109874,405.9747996,0.999721646
1028,328.1420059,157.4474974,0.999623656,333.9552054,411.1197922,0.999797106,513.8649278,154.182245,0.999651432,510.8388834,405.9832113,0.999731064
1029,328.1084642,157.4567336,0.999620438,333.9545794,411.036878,0.999795675,513.8782659,154.2308582,0.999654055,510.8578043,405.9644148,0.99972856
1030,328.1110864,157.4778345,0.999617755,333.9543285,411.0389237,0.999795318,513.8784473,154.2307432,0.999653935,510.8577957,405.9644893,0.99972856
1031,328.1247091,157.4889154,0.999616981,333.9501672,411.0428402,0.999795079,513.8783498,154.2307829,0.999654114,510.8543773,405.9688717,0.999728918
1032,328.1048656,157.487265,0.999613523,334.0010405,411.0597427,0.999792337,513.8562219,154.229396,0.999651551,510.87991,405.8923744,0.999740362
1033,328.0683866,157.4590539,0.99959898,334.0372491,411.1147758,0.99979651,513.8795986,154.2305168,0.999650061,510.8486338,405.8652791,0.999744296
1034,328.1325097,157.4753946,0.999575555,334.0281563,411.1141295,0.999796152,513.8795142,154.2269591,0.999650121,510.833231,405.8262557,0.999743998
1035,328.0550752,157.4610912,0.999593139,334.0249829,411.1036471,0.999796808,513.8796158,154.2226416,0.999651074,510.8571486,405.8239561,0.999741912
1036,328.0497179,157.4657285,0.999611259,334.0536737,411.1874505,0.999797404,513.8902128,154.2021136,0.999649823,510.8520713,405.7447979,0.99974674
1037,328.0787568,157.4730231,0.999577403,334.0714512,411.179491,0.999798954,513.9033725,154.1679746,0.999649942,510.8602409,405.7336119,0.999732256
1038,328.0762668,157.4940778,0.999578238,334.0777211,411.1890736,0.999799252,513.9036815,154.1733123,0.999650121,510.851984,405.7350543,0.999732018
1039,328.0853281,157.5299296,0.999579072,334.0765615,411.1925312,0.999799609,513.8943794,154.1705996,0.999649584,510.8594437,405.7343602,0.999732137
1040,328.0710082,157.4766003,0.999572992,334.0900736,411.2047725,0.99979949,513.8587744,154.2140613,0.999653339,510.8847442,405.7398372,0.999728084
1041,328.0402508,157.5336766,0.999578714,334.0163574,411.0964422,0.99980092,513.8680894,154.2008168,0.999651313,511.0120058,405.7546607,0.99973911
1042,328.0379667,157.5358375,0.999578834,334.0974674,411.1610127,0.999803185,513.8706028,154.2077682,0.999650598,511.0121331,405.7545524,0.99973923
1043,328.0393667,157.5480345,0.999580085,334.0161262,411.1073716,0.99980092,513.8694217,154.1976829,0.999651194,511.0539565,405.6833748,0.99974227
1044,327.9770091,157.5029197,0.999593019,334.0979128,411.2040893,0.99980253,513.8725758,154.2056414,0.999651551,511.0283718,405.7483749,0.999750733
1045,328.0251894,157.4912028,0.99958396,334.1046085,411.1440553,0.999797583,513.8623116,154.2323152,0.999652624,510.9121108,405.8244948,0.999748528
1046,328.0364242,157.4071096,0.999579906,334.0751052,411.1580027,0.999798775,513.8600645,154.2261797,0.999653101,510.912179,405.8249086,0.999748588
1047,328.0530891,157.4419577,0.999587417,334.0826902,411.1463,0.999798298,513.8574893,154.2281696,0.999652863,510.9120378,405.8263475,0.999748349
1048,328.1167932,157.3357855,0.999601483,334.0923204,411.1176788,0.999799967,513.8619659,154.2004372,0.999652743,510.6502829,406.0305643,0.999718666
1049,328.1924949,157.4380478,0.999580741,334.0189776,411.0723351,0.99979341,513.8611896,154.2042347,0.999652743,510.5551486,406.1187356,0.999725938
1050,328.2690392,157.3341464,0.999582767,334.0041151,411.0552863,0.999792814,513.8595979,154.2095618,0.999653459,510.5256147,406.0686197,0.999724388
1051,328.2234163,157.3900629,0.999572635,334.0118933,411.0618685,0.999793291,513.8608029,154.2117134,0.999653637,510.4978695,406.0615075,0.9997226
1052,329.8106246,155.7587166,0.999646068,334.0381203,411.1037483,0.999800801,513.8652394,154.2115481,0.999652982,510.7459464,406.0030148,0.999737918
1053,327.9311621,157.2379129,0.999640465,334.05726,411.1334137,0.999801993,513.8605812,154.2123882,0.999653399,510.9637918,405.9664145,0.999748766
1054,327.9150565,157.2252753,0.999632299,334.0624871,411.1276231,0.999801993,513.8600175,154.2138484,0.999653459,510.9646149,405.9672482,0.999748766
1055,329.7117181,155.7515154,0.999702573,334.0362449,411.122196,0.999801099,513.8612187,154.2105842,0.999653518,511.3595386,405.7456894,0.9997769
1056,329.8139505,155.6813526,0.999682665,334.0271297,411.1301098,0.999798596,513.8635068,154.202449,0.999653459,511.4264512,405.6806359,0.999799311
1057,329.479816,155.9678001,0.999735117,334.0133352,411.0922577,0.999801338,513.830786,154.1777809,0.999650836,511.4595962,405.6782573,0.999807358
1058,329.3339367,156.0550098,0.999758959,334.0165772,411.09356,0.999800682,513.8256631,154.1690412,0.99965018,511.4351339,405.7099625,0.999808371
1059,329.4886947,155.9285488,0.999735355,334.0118408,411.0780849,0.999799907,513.8339081,154.1931605,0.999652147,511.5553999,405.7586503,0.999813914
1060,329.6110678,155.751996,0.999699831,334.025434,411.1024218,0.99979496,513.6267211,154.2297736,0.999610424,511.4035749,405.7338403,0.999804258
1061,327.7783904,157.1853499,0.999664903,334.0215364,411.0842428,0.999781966,513.8397865,154.2301881,0.999631166,511.3990164,405.8143184,0.999797285
1062,327.8189063,157.2465134,0.999668539,334.0140452,411.0795289,0.999783397,513.8311973,154.2216322,0.99963069,511.4005198,405.8150203,0.999797642
1063,329.6394367,155.888895,0.999677062,334.0005765,411.0733328,0.999782801,513.8431795,154.2274756,0.999631763,511.3877435,405.8131493,0.999797463
1064,329.7868433,155.7240448,0.999668717,334.0508833,411.0531948,0.999771714,513.8012373,154.2375171,0.999636054,511.2524748,405.8612546,0.999794245
1065,327.8114283,157.2412752,0.999668837,334.1539392,411.1535533,0.999784827,513.9235744,154.1890976,0.999629915,511.3462381,405.8810574,0.999795318
1066,327.8237906,157.2778859,0.999673009,334.1190557,411.2905089,0.999790311,513.9222372,154.1831486,0.999629498,511.3370566,405.8803118,0.999795437
1067,327.8250668,157.2769583,0.999673963,334.1762538,411.1571277,0.999784648,513.9217124,154.1869148,0.999629617,511.3233156,405.9486372,0.999795675
1068,327.8117716,157.3207107,0.99966526,334.2828679,411.188009,0.999787569,513.6782517,154.2045439,0.999617457,511.2462716,405.9641259,0.999799252
1069,327.7436297,157.2545959,0.999658942,334.23458,411.2352719,0.999787211,513.5765533,154.4518777,0.999640584,511.3780317,405.9022084,0.999792397
1070,327.6908567,157.2612878,0.999660254,334.2238946,411.2343265,0.999786556,513.5629797,154.4282169,0.999640822,511.3390779,405.9313138,0.999789834
1071,327.7000873,157.3413743,0.999649525,334.2025981,411.2854471,0.999789,513.5768344,154.4516234,0.999640703,511.292253,405.9041445,0.999792099
1072,330.0944047,155.8513241,0.999610543,334.1972985,411.3222564,0.999794364,513.5701842,154.4193437,0.99964869,511.0485392,406.0573022,0.999800622
1073,327.9146616,157.5223886,0.999609232,334.1459932,411.3298979,0.999786139,513.980725,154.224122,0.999599934,511.1639919,405.9675924,0.9997859
1074,328.0430961,157.6001836,0.999586403,334.1549463,411.3395468,0.999786198,513.9817274,154.2228476,0.999599934,511.1568942,405.9377121,0.999782562
1075,327.9999888,157.5508217,0.999583662,334.1726637,411.3404018,0.999785185,514.1807445,154.0940433,0.999568105,511.0964737,405.8866409,0.999785304
1076,328.0612259,157.5088449,0.999563456,334.226316,411.3290175,0.999785483,514.1010666,154.1181694,0.999562442,510.7606192,406.0042109,0.999766946
1077,328.0606623,157.5212138,0.999575138,334.213315,411.3441767,0.999786437,514.1648835,154.1430695,0.999551713,510.8305268,406.0411093,0.999765754
1078,328.0774069,157.5082028,0.999578357,334.1958132,411.3352304,0.999791324,513.8911011,154.3505882,0.999603271,510.8305774,406.0410554,0.999765754
1079,328.0771389,157.5381579,0.999575377,334.1862497,411.3201425,0.999788284,513.9140241,154.3300165,0.999616385,510.6356606,406.0993834,0.999766231
1080,327.7856922,157.5395868,0.999653935,333.9745107,411.4707475,0.999798357,513.9934516,154.441715,0.999650478,510.8929434,406.1220317,0.999702692
1081,327.7354975,157.4838064,0.999677837,333.964139,411.4626151,0.999797523,513.9712627,154.420018,0.999649763,510.8831596,406.1262467,0.999703288
1082,327.7255607,157.4834172,0.999675751,333.997951,411.4465697,0.999798179,513.9703953,154.4203188,0.999649644,510.8910189,406.1168282,0.999707937
1083,327.7193165,157.432595,0.999682426,333.9594879,411.4585475,0.999799371,513.9655457,154.4188086,0.999650002,510.8833346,406.1284008,0.999703407
1084,327.7223022,157.4240024,0.999689341,333.9462757,411.4720095,0.999798179,513.9667764,154.4375579,0.999650121,510.8800607,406.1148076,0.999696374
1085,327.5583303,157.4552183,0.999725342,333.911902,411.492532,0.999797225,514.0352997,154.4119288,0.999655485,511.0388894,406.1936488,0.999741673
1086,327.4978814,157.4275422,0.999725997,333.8512259,411.4536289,0.99980247,514.0329468,154.4075457,0.999655724,511.0384026,406.1941798,0.999741793
1087,327.3566287,157.57654,0.999707103,333.8387356,411.4496053,0.999798536,514.0389229,154.4050642,0.999654651,511.0810938,406.1372957,0.999736905
1088,329.4209285,156.9778442,0.999715805,333.7078829,411.5705607,0.999796391,514.0470794,154.3985929,0.999655664,511.057147,405.9103038,0.999720216
1089,329.4222798,157.2940607,0.999710441,333.6776104,411.6095751,0.999804258,514.0504966,154.3880153,0.999655724,511.1358118,406.2019958,0.999742925
1090,327.3857994,157.6173137,0.999708891,333.7768946,411.5604053,0.999810815,514.0497637,154.3862637,0.999655485,511.1359234,406.1904957,0.999746978
1091,329.369699,157.5022311,0.999767601,333.727437,411.5867527,0.999807894,514.0510334,154.384567,0.999655247,511.1026149,406.2529733,0.999738753
1092,329.5137925,157.3744621,0.999749303,333.7365994,411.6152629,0.999807239,514.0606856,154.3651146,0.999655604,510.9839683,406.3056779,0.999731183
1093,328.9925952,157.6416936,0.99977529,333.7621827,411.5919525,0.999807239,514.1552012,154.317463,0.999649584,511.5109897,406.870151,0.99979651
1094,329.1444163,157.5733013,0.999761701,333.7726064,411.5827216,0.999807596,514.1558756,154.3170514,0.999649525,511.6134577,406.947999,0.999820352
1095,328.7784705,157.6610346,0.999787569,333.7799649,411.6570618,0.999807656,514.168896,154.3302885,0.999653101,512.3953526,407.1268477,0.999841273
1096,328.7950993,157.6559415,0.999782145,333.915637,411.6053521,0.999810517,514.1030856,154.3456453,0.999648452,512.6046062,407.4067075,0.999844134
1097,328.7219944,157.4899163,0.999813616,333.9769182,411.5278333,0.999806166,514.0944682,154.3561659,0.999654293,512.3048508,407.651289,0.999839425
1098,328.6820188,157.6113658,0.99981606,333.955153,411.5234516,0.999806762,514.0959692,154.3552438,0.999654472,512.5457146,407.600158,0.999845088
1099,328.6721511,157.5702586,0.999817967,333.9552493,411.6619309,0.999802411,514.0889617,154.3539413,0.999654889,512.2858522,407.2424724,0.999833107
1100,328.7139306,157.4974718,0.99982971,333.9218516,411.7340282,0.999804974,514.1159872,154.3250899,0.999651253,512.707742,407.446583,0.999804735
1101,328.7166901,157.5726662,0.999832273,333.9200096,411.7027261,0.999805808,514.1069311,154.3280374,0.999651074,512.7541649,407.7074723,0.999800146
1102,328.7438335,157.5432868,0.999833345,333.9113498,411.705292,0.999805212,514.1069224,154.3281326,0.999651074,512.7408769,407.7823944,0.999789953
1103,328.7238498,157.563724,0.999831915,333.9218144,411.7040681,0.999806583,514.088631,154.3309407,0.999651074,512.8581371,407.629894,0.999784589
